"PK","SK","createdAt","deviceId","employeeID","GSI1SK","imageUrl","lat","locationType","long","scanAt","scanReason","scanType","timeID","Type","__typename"
"LINKLOOK|2004","2022-01-05T14:01:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-05T14:01:00.000Z","SCAN_OUT","WEB","2022-01-05T14:01:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-06T00:50:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-06T00:50:00.000Z","SCAN_IN","WEB","2022-01-06T00:50:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-06T14:01:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-06T14:01:00.000Z","SCAN_OUT","WEB","2022-01-06T14:01:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-07T00:52:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-07T00:52:00.000Z","SCAN_IN","WEB","2022-01-07T00:52:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-07T14:01:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-07T14:01:00.000Z","SCAN_OUT","WEB","2022-01-07T14:01:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-08T00:52:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-08T00:52:00.000Z","SCAN_IN","WEB","2022-01-08T00:52:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-08T08:04:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-08T08:04:00.000Z","SCAN_OUT","WEB","2022-01-08T08:04:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-10T00:49:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-10T00:49:00.000Z","SCAN_IN","WEB","2022-01-10T00:49:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-10T10:01:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-10T10:01:00.000Z","SCAN_OUT","WEB","2022-01-10T10:01:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-11T00:50:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-11T00:50:00.000Z","SCAN_IN","WEB","2022-01-11T00:50:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-11T14:01:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-11T14:01:00.000Z","SCAN_OUT","WEB","2022-01-11T14:01:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-12T00:49:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-12T00:49:00.000Z","SCAN_IN","WEB","2022-01-12T00:49:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-12T14:00:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-12T14:00:00.000Z","SCAN_OUT","WEB","2022-01-12T14:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-13T00:47:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-13T00:47:00.000Z","SCAN_IN","WEB","2022-01-13T00:47:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-13T10:01:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-13T10:01:00.000Z","SCAN_OUT","WEB","2022-01-13T10:01:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-14T00:53:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-14T00:53:00.000Z","SCAN_IN","WEB","2022-01-14T00:53:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-14T14:00:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-14T14:00:00.000Z","SCAN_OUT","WEB","2022-01-14T14:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-15T00:53:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-15T00:53:00.000Z","SCAN_IN","WEB","2022-01-15T00:53:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-15T08:05:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-15T08:05:00.000Z","SCAN_OUT","WEB","2022-01-15T08:05:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-17T00:54:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-17T00:54:00.000Z","SCAN_IN","WEB","2022-01-17T00:54:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-17T14:00:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-17T14:00:00.000Z","SCAN_OUT","WEB","2022-01-17T14:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-18T00:57:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-18T00:57:00.000Z","SCAN_IN","WEB","2022-01-18T00:57:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-18T14:01:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-18T14:01:00.000Z","SCAN_OUT","WEB","2022-01-18T14:01:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-19T00:49:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-19T00:49:00.000Z","SCAN_IN","WEB","2022-01-19T00:49:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-19T10:02:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-19T10:02:00.000Z","SCAN_OUT","WEB","2022-01-19T10:02:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-20T00:52:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-20T00:52:00.000Z","SCAN_IN","WEB","2022-01-20T00:52:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-20T14:00:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-20T14:00:00.000Z","SCAN_OUT","WEB","2022-01-20T14:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-21T00:54:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-21T00:54:00.000Z","SCAN_IN","WEB","2022-01-21T00:54:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-21T10:08:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-21T10:08:00.000Z","SCAN_OUT","WEB","2022-01-21T10:08:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-22T00:53:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-22T00:53:00.000Z","SCAN_IN","WEB","2022-01-22T00:53:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-22T08:04:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-22T08:04:00.000Z","SCAN_OUT","WEB","2022-01-22T08:04:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-24T00:47:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-24T00:47:00.000Z","SCAN_IN","WEB","2022-01-24T00:47:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-24T10:02:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-24T10:02:00.000Z","SCAN_OUT","WEB","2022-01-24T10:02:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-25T00:49:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-25T00:49:00.000Z","SCAN_IN","WEB","2022-01-25T00:49:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-25T10:01:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-25T10:01:00.000Z","SCAN_OUT","WEB","2022-01-25T10:01:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-26T00:51:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-26T00:51:00.000Z","SCAN_IN","WEB","2022-01-26T00:51:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-26T14:00:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-26T14:00:00.000Z","SCAN_OUT","WEB","2022-01-26T14:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-27T00:49:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-27T00:49:00.000Z","SCAN_IN","WEB","2022-01-27T00:49:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-27T13:00:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-27T13:00:00.000Z","SCAN_OUT","WEB","2022-01-27T13:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-28T00:50:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-28T00:50:00.000Z","SCAN_IN","WEB","2022-01-28T00:50:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-28T13:01:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-28T13:01:00.000Z","SCAN_OUT","WEB","2022-01-28T13:01:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-29T00:47:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-29T00:47:00.000Z","SCAN_IN","WEB","2022-01-29T00:47:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-29T08:02:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-29T08:02:00.000Z","SCAN_OUT","WEB","2022-01-29T08:02:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-01-31T00:48:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-01-31T00:48:00.000Z","SCAN_IN","WEB","2022-01-31T00:48:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-06-06T00:55:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-06-06T00:55:00.000Z","SCAN_IN","WEB","2022-06-06T00:55:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-06-06T14:00:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-06-06T14:00:00.000Z","SCAN_OUT","WEB","2022-06-06T14:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-06-07T00:53:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-06-07T00:53:00.000Z","SCAN_IN","WEB","2022-06-07T00:53:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-06-07T14:03:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-06-07T14:03:00.000Z","SCAN_OUT","WEB","2022-06-07T14:03:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-06-08T00:52:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-06-08T00:52:00.000Z","SCAN_IN","WEB","2022-06-08T00:52:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-06-08T10:00:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-06-08T10:00:00.000Z","SCAN_OUT","WEB","2022-06-08T10:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-06-09T00:47:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-06-09T00:47:00.000Z","SCAN_IN","WEB","2022-06-09T00:47:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-06-09T14:02:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-06-09T14:02:00.000Z","SCAN_OUT","WEB","2022-06-09T14:02:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-06-10T00:49:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-06-10T00:49:00.000Z","SCAN_IN","WEB","2022-06-10T00:49:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-06-10T14:02:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-06-10T14:02:00.000Z","SCAN_OUT","WEB","2022-06-10T14:02:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-06-11T00:52:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-06-11T00:52:00.000Z","SCAN_IN","WEB","2022-06-11T00:52:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|2004","2022-06-11T08:02:00.000Z","","DV-01","2004","LINKLOOK|2004","","","OFFICE","","2022-06-11T08:02:00.000Z","SCAN_OUT","WEB","2022-06-11T08:02:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-04T00:44:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-04T00:44:00.000Z","SCAN_IN","WEB","2022-01-04T00:44:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-04T10:01:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-04T10:01:00.000Z","SCAN_OUT","WEB","2022-01-04T10:01:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-05T00:38:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-05T00:38:00.000Z","SCAN_IN","WEB","2022-01-05T00:38:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-05T10:01:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-05T10:01:00.000Z","SCAN_OUT","WEB","2022-01-05T10:01:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-06T00:55:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-06T00:55:00.000Z","SCAN_IN","WEB","2022-01-06T00:55:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-06T10:01:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-06T10:01:00.000Z","SCAN_OUT","WEB","2022-01-06T10:01:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-07T00:32:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-07T00:32:00.000Z","SCAN_IN","WEB","2022-01-07T00:32:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-07T10:01:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-07T10:01:00.000Z","SCAN_OUT","WEB","2022-01-07T10:01:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-08T00:43:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-08T00:43:00.000Z","SCAN_IN","WEB","2022-01-08T00:43:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-08T08:01:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-08T08:01:00.000Z","SCAN_OUT","WEB","2022-01-08T08:01:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-10T00:51:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-10T00:51:00.000Z","SCAN_IN","WEB","2022-01-10T00:51:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-10T10:01:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-10T10:01:00.000Z","SCAN_OUT","WEB","2022-01-10T10:01:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-11T00:41:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-11T00:41:00.000Z","SCAN_IN","WEB","2022-01-11T00:41:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-11T10:01:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-11T10:01:00.000Z","SCAN_OUT","WEB","2022-01-11T10:01:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-12T00:46:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-12T00:46:00.000Z","SCAN_IN","WEB","2022-01-12T00:46:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-12T10:01:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-12T10:01:00.000Z","SCAN_OUT","WEB","2022-01-12T10:01:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-13T00:37:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-13T00:37:00.000Z","SCAN_IN","WEB","2022-01-13T00:37:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-13T10:01:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-13T10:01:00.000Z","SCAN_OUT","WEB","2022-01-13T10:01:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-14T00:42:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-14T00:42:00.000Z","SCAN_IN","WEB","2022-01-14T00:42:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-14T10:00:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-14T10:00:00.000Z","SCAN_OUT","WEB","2022-01-14T10:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-15T00:40:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-15T00:40:00.000Z","SCAN_IN","WEB","2022-01-15T00:40:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-15T08:03:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-15T08:03:00.000Z","SCAN_OUT","WEB","2022-01-15T08:03:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-18T00:42:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-18T00:42:00.000Z","SCAN_IN","WEB","2022-01-18T00:42:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-18T10:04:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-18T10:04:00.000Z","SCAN_OUT","WEB","2022-01-18T10:04:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-19T00:46:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-19T00:46:00.000Z","SCAN_IN","WEB","2022-01-19T00:46:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-19T13:08:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-19T13:08:00.000Z","SCAN_OUT","WEB","2022-01-19T13:08:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-20T00:40:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-20T00:40:00.000Z","SCAN_IN","WEB","2022-01-20T00:40:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-20T12:00:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-20T12:00:00.000Z","SCAN_OUT","WEB","2022-01-20T12:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-21T00:48:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-21T00:48:00.000Z","SCAN_IN","WEB","2022-01-21T00:48:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-21T10:01:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-21T10:01:00.000Z","SCAN_OUT","WEB","2022-01-21T10:01:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-22T00:47:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-22T00:47:00.000Z","SCAN_IN","WEB","2022-01-22T00:47:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-22T08:02:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-22T08:02:00.000Z","SCAN_OUT","WEB","2022-01-22T08:02:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-25T00:40:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-25T00:40:00.000Z","SCAN_IN","WEB","2022-01-25T00:40:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-25T10:00:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-25T10:00:00.000Z","SCAN_OUT","WEB","2022-01-25T10:00:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-26T00:35:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-26T00:35:00.000Z","SCAN_IN","WEB","2022-01-26T00:35:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-26T10:02:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-26T10:02:00.000Z","SCAN_OUT","WEB","2022-01-26T10:02:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-27T00:42:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-27T00:42:00.000Z","SCAN_IN","WEB","2022-01-27T00:42:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-27T10:06:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-27T10:06:00.000Z","SCAN_OUT","WEB","2022-01-27T10:06:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-29T00:41:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-29T00:41:00.000Z","SCAN_IN","WEB","2022-01-29T00:41:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-29T08:02:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-29T08:02:00.000Z","SCAN_OUT","WEB","2022-01-29T08:02:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1183","2022-01-31T00:59:00.000Z","","DV-01","1183","LINKLOOK|1183","","","OFFICE","","2022-01-31T00:59:00.000Z","SCAN_IN","WEB","2022-01-31T00:59:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1101","2022-01-03T01:28:00.000Z","","DV-01","1101","LINKLOOK|1101","","","OFFICE","","2022-01-03T01:28:00.000Z","SCAN_IN","WEB","2022-01-03T01:28:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1101","2022-01-03T10:01:00.000Z","","DV-01","1101","LINKLOOK|1101","","","OFFICE","","2022-01-03T10:01:00.000Z","SCAN_OUT","WEB","2022-01-03T10:01:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1101","2022-01-04T00:59:00.000Z","","DV-01","1101","LINKLOOK|1101","","","OFFICE","","2022-01-04T00:59:00.000Z","SCAN_IN","WEB","2022-01-04T00:59:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1101","2022-01-04T10:03:00.000Z","","DV-01","1101","LINKLOOK|1101","","","OFFICE","","2022-01-04T10:03:00.000Z","SCAN_OUT","WEB","2022-01-04T10:03:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1101","2022-01-05T00:54:00.000Z","","DV-01","1101","LINKLOOK|1101","","","OFFICE","","2022-01-05T00:54:00.000Z","SCAN_IN","WEB","2022-01-05T00:54:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1101","2022-01-05T10:04:00.000Z","","DV-01","1101","LINKLOOK|1101","","","OFFICE","","2022-01-05T10:04:00.000Z","SCAN_OUT","WEB","2022-01-05T10:04:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1101","2022-01-06T00:51:00.000Z","","DV-01","1101","LINKLOOK|1101","","","OFFICE","","2022-01-06T00:51:00.000Z","SCAN_IN","WEB","2022-01-06T00:51:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1101","2022-01-06T10:14:00.000Z","","DV-01","1101","LINKLOOK|1101","","","OFFICE","","2022-01-06T10:14:00.000Z","SCAN_OUT","WEB","2022-01-06T10:14:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1101","2022-01-07T00:49:00.000Z","","DV-01","1101","LINKLOOK|1101","","","OFFICE","","2022-01-07T00:49:00.000Z","SCAN_IN","WEB","2022-01-07T00:49:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
"LINKLOOK|1101","2022-01-07T10:07:00.000Z","","DV-01","1101","LINKLOOK|1101","","","OFFICE","","2022-01-07T10:07:00.000Z","SCAN_OUT","WEB","2022-01-07T10:07:00.000Z","LINKLOOK|TimeAttendance","TimeAttendance"
